name,U1_index,U2_index,Bridge_atom1,Bridge_atom2,smiles,delta_E,COS2,E_0,E_10,E_20,E_30,E_40,E_50,E_60,E_70,E_80,E_90,E_100,E_110,E_120,E_130,E_140,E_150,E_160,E_170,E_180,dihes_1,dihes_2,dihes_3,dihes_4,ori_ang,new_name,new_cos2
9501,50,103,3,4,[H]c1c([H])[se]c(-c2c3c(c([H])c4nn(C([H])([H])[H])nc24)N=[Se]=N3)c1C([H])([H])[H],5.85460299,0.48580596,4.46782136,2.75473817,1.32403133,0.40787695,0,0.09412545,0.67770324,1.61895774,2.51628703,2.77356326,2.28411092,1.35540648,0.57102773,0.2510012,0.50827743,1.33658139,2.64178763,4.33604573,5.85460299,2,3,4,5,-0.0004,11675,0.485807625
6247,57,30,8,9,[H]c1c([H])sc2c1sc1c([H])c(C3=C4C(=O)N(C([H])([H])[H])C([H])=C4C(=O)N3C([H])([H])[H])sc12,8.67209146,0.970893329,0,0.23217611,0.92870444,2.03938475,3.43244141,4.91334849,6.27503,7.4045354,8.25166445,8.67209146,8.35833996,7.34806013,6.15580443,5.020024,4.05366938,3.33204093,2.8865138,2.70453793,2.66688775,7,8,9,10,-0.0004,7689,0.970894698
4420,85,19,2,3,[H]c1c([H])c(-c2c([H])c([H])c3c(c2F)N(C([H])([H])[H])C(=O)/C3=C2/C(=O)N(C([H])([H])[H])c3c(F)c([H])c([H])c([H])c32)c(F)c(F)c1[H],8.58424104,0.452975842,8.58424104,5.32122544,2.73591308,1.0040048,0.1255006,0,0.45180216,1.1922557,1.87623397,2.25273577,2.17116038,1.70680816,1.09813025,0.627503,0.5647527,1.06048007,2.10841008,3.45754153,4.22309519,1,2,3,4,-0.0004,5394,0.452978365
7571,86,37,3,4,[H]c1c(F)c(-c2sc([H])c3c2N=S=N3)c([H])c(F)c1[H],6.60133156,0.950279317,0,0.13805066,0.55220264,1.22990588,2.15233529,3.23791548,4.37997094,5.44672604,6.25620491,6.60133156,6.36288042,5.71655233,4.93217358,4.29212052,3.99719411,4.16034489,4.81294801,5.76675257,6.33150527,1,3,4,5,-0.0004,9185,0.950281281
6454,114,31,2,3,[H]c1c([H])c(-c2c([H])c([H])c([H])c3nsnc23)c2nc(C([H])([H])[H])c(C([H])([H])[H])nc2c1[H],13.02068725,0.405540865,13.02068725,8.9105426,5.54085149,3.04966458,1.46208199,0.67770324,0.5020024,0.74045354,1.13578043,1.46208199,1.47463205,1.09813025,0.5020024,0.03765018,0,0.55220264,1.6315078,2.78611332,3.27556566,1,2,3,4,-0.0004,7935,0.405538051
6482,139,31,1,2,[H]c1c(-c2c([H])c([H])c([H])c3nsnc23)sc([H])c1C(=O)OC([H])([H])[H],3.87169351,0.879423812,0.02510012,0,0.03765018,0.26982629,0.75927863,1.44953193,2.22763565,2.96808919,3.55794201,3.87169351,3.77129303,3.23791548,2.42216158,1.56248247,0.84712905,0.35767671,0.10667551,0.02510012,0.01882509,0,1,2,3,-0.0004,7961,0.879424011
10342,141,56,12,13,[H]c1c(F)c(C([H])([H])[H])c(F)c([H])c1-c1c2sc(-c3sc4c(c3[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3c([H])c([H])sc34)c([H])c2c(-c2c([H])c(F)c(C([H])([H])[H])c(F)c2[H])c2sc([H])c([H])c12,4.04739435,0.866860393,1.46208199,1.40560672,1.26755606,1.24245594,1.42443181,1.85740888,2.49746194,3.21909039,3.82149327,4.04739435,3.75874297,3.09986482,2.27783589,1.46835702,0.79065378,0.32630156,0.08157539,0,0.00627503,11,12,13,14,-0.0004,12794,0.866858158
5270,24,139,32,33,[H]c1c([H])c2c(c([H])c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)Oc2c([H])c3c(c([H])c21)OC(=O)/C3=C1/C(=O)N(C([H])([H])[H])c2c([H])c(-c3sc([H])c(C(=O)OC([H])([H])[H])c3[H])c([H])c([H])c21,3.79011812,0.827016716,0.21335102,0.1255006,0,0.05020024,0.38905186,1.02282989,1.87623397,2.77983829,3.49519171,3.79011812,3.53911692,2.85513865,1.98290948,1.14205546,0.49572737,0.13805066,0.07530036,0.1882509,0.26355126,31,32,33,34,-0.0003,6437,0.827016941
10790,60,127,24,25,[H]c1c([H])c(C2(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c3c(sc([H])c3[H])-c3c([H])c4c(c([H])c32)-c2sc(-c3c([H])c5c(c([H])c([H])c6c(=O)n(C([H])([H])[H])c(=O)c65)c5c(=O)n(C([H])([H])[H])c(=O)c35)c([H])c2C4(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1C([H])([H])[H],3.47636662,0.816487103,0.20080096,0.11295054,0,0.08157539,0.50827743,1.28638115,2.20881056,3.0120144,3.46381656,3.47636662,3.08731476,2.47236182,1.84485882,1.38678163,1.14205546,1.15460552,1.3805066,1.74445834,1.93898427,23,24,25,26,-0.0003,13402,0.816489079
7197,84,35,20,21,[H]c1c([H])[se]c2c1C(C([H])([H])[H])(C([H])([H])[H])c1c([H])c3c(c([H])c1-2)C(C([H])([H])[H])(C([H])([H])[H])c1c-3[se]c(-c2nc([H])c3c([H])c([H])c([H])c([H])c3c2[H])c1[H],8.59051607,0.969557906,0,0.26982629,0.97262965,1.96408439,3.13123997,4.43017118,5.82322784,7.18490935,8.2202893,8.59051607,8.17008906,7.19118438,5.96755353,4.73137262,3.62069231,2.71081296,2.03938475,1.6315078,1.49345714,19,20,21,22,-0.0003,8691,0.969558732
13145,113,84,5,6,[H]c1nc2c([H])sc(-c3[se]c4c(c3[H])C(C([H])([H])[H])(C([H])([H])[H])c3c([H])c5c(c([H])c3-4)C(C([H])([H])[H])(C([H])([H])[H])c3c-5[se]c([H])c3[H])c2nc1[H],7.32296001,0.956310012,1.92643421,1.98290948,2.17743541,2.5727623,3.21909039,4.12269471,5.20199987,6.30013012,7.12215905,7.32296001,6.80840755,5.8357779,4.68117238,3.50774177,2.42216158,1.44953193,0.67770324,0.17570084,0,4,5,6,7,-0.0003,16679,0.956308848
8299,126,41,44,45,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Oc1c([H])c2c3c(c([H])c([H])c4c5c(Oc6c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c6[H])c([H])c6c7c(c([H])c([H])c(c1c34)c75)C(=O)N(c1c3nsnc3c([H])c3nc(C([H])([H])[H])c(C([H])([H])[H])nc13)C6=O)C(=O)N([H])C2=O,29.14123932,0.066240446,24.12121532,18.29798748,13.0520624,8.62189122,5.15807466,2.68571284,1.14205546,0.36395174,0.06902533,0,0.03137515,0.28237635,1.01027983,2.12723517,4.61214705,8.3457899,13.56661486,20.47542289,29.14123932,42,44,45,46,-0.0003,0,0.066240303
10333,134,56,10,11,[H]c1c([H])sc2c([H])c3c4c([H])c5sc(-c6sc7c(c6[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c6c([H])c([H])sc67)c([H])c5c([H])c4n(C([H])([H])[H])c3c([H])c12,5.36515065,0.864499583,5.36515065,1.46835702,1.3177563,1.26128103,1.43070684,1.85740888,2.49118691,3.21909039,3.8277683,4.04739435,3.77129303,3.09986482,2.27783589,1.46835702,0.79692881,0.33257659,0.08785042,0.00627503,0,9,10,11,12,-0.0003,12785,0.864497862
16321,136,127,12,13,[H]C1=C([H])N(C([H])([H])[H])C(=O)/C1=C1/C(=O)N(C([H])([H])[H])C(c2c([H])c3c(c([H])c([H])c4c(=O)n(C([H])([H])[H])c(=O)c43)c3c(=O)n(C([H])([H])[H])c(=O)c23)=C1[H],10.39772471,0.338588528,5.36515065,3.29439075,1.80093361,0.95380456,0.71535342,0.93497947,1.40560672,1.86368391,2.02055966,1.62523277,0.9412545,0.32630156,0,0.13177563,0.85967911,2.17743541,4.17289495,6.94018318,10.39772471,10,12,13,14,-0.0003,21520,0.338586442
11147,141,63,12,13,[H]c1c(F)c(C([H])([H])[H])c(F)c([H])c1-c1c2sc(-c3c4c([H])c([H])c(C#CC([H])([H])[H])c([H])c4c([H])c4c([H])c([H])c(C#CC([H])([H])[H])c([H])c34)c([H])c2c(-c2c([H])c(F)c(C([H])([H])[H])c(F)c2[H])c2sc([H])c([H])c12,13.39718905,0.093692501,11.67783083,12.58771018,13.39718905,4.53684669,2.37823637,1.04165498,0.5647527,0.20707599,0.02510012,0,0.05647527,0.26982629,0.79692881,1.82603373,3.48891668,5.50320131,8.0947887,10.61735076,12.36808413,11,12,13,14,-0.0003,13879,0.093692821
14664,143,99,10,11,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1c2sc(-c3sc4c(c3[H])c(=O)n(C([H])([H])[H])c(=O)c3c([H])c5c(c([H])c34)c(=O)n(C([H])([H])[H])c(=O)c3c([H])c([H])sc35)c([H])c2c(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2sc([H])c([H])c12,3.89679363,0.864115351,0.95380456,0.85967911,0.7530036,0.79065378,1.04165498,1.54365738,2.23391068,2.99946434,3.6395174,3.89679363,3.66461752,3.05593961,2.29038595,1.53110732,0.89732929,0.45180216,0.19452593,0.07530036,0,9,10,11,12,-0.0003,18916,0.864114533
1381,5,47,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2[H])C(C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2-3)sc1[H],5.54712652,0.921277632,0,0.05647527,0.26982629,0.71535342,1.42443181,2.35941128,3.42616638,4.46154633,5.24592508,5.54712652,5.25220011,4.46782136,3.43871644,2.39078643,1.48090708,0.80947887,0.38905186,0.19452593,0.13805066,1,2,3,8,-0.0002,1652,0.921277754
3034,19,11,20,21,[H]c1c([H])c2c(c(F)c1[H])N(C([H])([H])[H])C(=O)/C2=C1/C(=O)N(C([H])([H])[H])c2c(F)c(-c3sc([H])c(Cl)c3Cl)c([H])c([H])c21,7.61161139,0.424681953,2.02055966,1.66288295,1.02282989,0.49572737,0.22590108,0.25727623,0.53965258,0.96635462,1.35540648,1.5060072,1.26128103,0.69652833,0.16942581,0,0.40160192,1.48090708,3.26929063,5.59732676,7.61161139,18,20,21,22,-0.0002,3697,0.424681879
9158,71,48,5,6,[H]c1c([H])c2c3sc(-c4c([H])c([H])c5c6c([H])c([H])c([H])c([H])c6n(C([H])([H])[H])c5c4[H])c(C([H])([H])[H])c3c3c4c([H])c([H])c([H])c5c6sc([H])c(C([H])([H])[H])c6c(c(c1[H])c23)c54,5.00747394,0.402373214,4.78157286,3.28811572,1.89505906,0.87222917,0.3137515,0.20707599,0.4392521,0.84712905,1.20480576,1.33658139,1.13578043,0.69652833,0.23845114,0,0.15687575,0.8157539,1.98918451,3.52656686,5.00747394,4,5,6,7,-0.0002,11252,0.402372786
5754,93,27,0,4,[H]C(=C([H])C#N)c1nc2c(=O)n(C([H])([H])[H])c(=O)c3c([H])c([H])sc3c2s1,8.18891415,0.961733875,0,0.19452593,0.75927863,1.66288295,2.84886362,4.22309519,5.63497694,6.902533,7.81868738,8.18891415,7.88143768,6.92763312,5.61615185,4.23564525,2.98691428,1.97663445,1.255006,0.82830396,0.6902533,1,0,4,5,-0.0002,7039,0.961734233
6289,97,30,5,6,[H]c1c([H])nc2sc(C3=C4C(=O)N(C([H])([H])[H])C([H])=C4C(=O)N3C([H])([H])[H])c([H])c2c1[H],7.31040995,0.95148529,3.52029183,3.46381656,3.48891668,3.75246794,4.27957046,5.02629903,5.89225317,6.70173204,7.24765965,7.31040995,6.80840755,5.87342808,4.66862232,3.3885162,2.21508559,1.24873097,0.54592761,0.13177563,0,4,5,6,7,-0.0002,7731,0.951484319
11963,101,72,14,15,[H]c1c([H])c2c3c(=O)n(C([H])([H])[H])c(=O)c4c5c([H])c([H])c(-c6sc7c8sc([H])c([H])c8c8c(C([H])([H])[H])sc(C([H])([H])[H])c8c7c6[H])c([H])c([H])c-5c5c(=O)n(C([H])([H])[H])c(=O)c(c-2c([H])c([H])c1[H])c3c45,4.90707346,0.82515564,0.45807719,0.2510012,0,0.02510012,0.44552713,1.26128103,2.36568631,3.54539195,4.50547154,4.90707346,4.56194681,3.6395174,2.48491188,1.38678163,0.5647527,0.13177563,0.09412545,0.32002653,0.45180216,13,14,15,16,-0.0002,15017,0.825155826
16531,132,131,14,15,[H]c1c([H])c2c(c([H])c1[H])C(=C(C#N)C#N)c1c([H])c(-c3c(C#N)c(OC([H])([H])[H])c([H])c(C#N)c3OC([H])([H])[H])c([H])c([H])c1-2,12.10453287,0.251811355,12.10453287,8.25166445,4.99492388,2.53511212,0.9412545,0.15060072,0.03137515,0.32002653,0.6902533,0.82202893,0.58985282,0.21962605,0,0.22590108,0.92242941,2.48491188,4.8945234,7.9065378,9.70747141,13,14,15,16,-0.0002,21940,0.251811326
6485,141,31,12,13,[H]c1c(F)c(C([H])([H])[H])c(F)c([H])c1-c1c2sc(-c3c([H])c([H])c([H])c4nsnc34)c([H])c2c(-c2c([H])c(F)c(C([H])([H])[H])c(F)c2[H])c2sc([H])c([H])c12,4.75019771,0.907078741,0,0.06902533,0.25727623,0.66515318,1.33658139,2.22136062,3.14379003,4.0160192,4.59332196,4.75019771,4.46154633,3.84031836,3.08103973,2.35941128,1.78210852,1.43698187,1.32403133,1.36795654,1.43070684,11,12,13,14,-0.0002,7964,0.907079631
7639,147,37,10,11,[H]c1c([H])c(SC([H])([H])[H])c([H])c(-c2c3sc(-c4sc([H])c5c4N=S=N5)c([H])c3c(-c3c([H])c([H])c([H])c(SC([H])([H])[H])c3[H])c3sc([H])c([H])c23)c1[H],5.57222664,0.929220756,0,0.08785042,0.38277683,0.89732929,1.63778283,2.56648727,3.60186722,4.60587202,5.34632556,5.57222664,5.20199987,4.44272124,3.54539195,2.67316278,1.92643421,1.34913145,0.95380456,0.71535342,0.62122797,9,10,11,12,-0.0002,9251,0.929221256
12625,154,78,13,14,[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])-c1nc3c(-c4sc5c(c4[H])c(C([H])([H])[H])c([H])c4c6sc([H])c([H])c6c(C([H])([H])[H])c([H])c54)sc([H])c3nc1-2,4.76274777,0.912102421,0,0.07530036,0.3137515,0.71535342,1.29265618,2.02683469,2.86768871,3.73364285,4.44272124,4.76274777,4.53684669,3.90934369,3.08103973,2.24646074,1.51855726,0.97262965,0.627503,0.46435222,0.41415198,12,13,14,15,-0.0002,15917,0.91210276
17335,156,164,11,12,[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])C1=C(c3sc([H])c4c3C(=O)c3c(C([H])([H])[H])sc(C([H])([H])[H])c3C4=O)C(=O)C([H])=C12,18.80626491,0.504903733,8.23911439,11.35152927,14.92829637,18.80626491,1.62523277,1.26128103,0.97262965,1.39305666,2.03310972,2.70453793,2.9492641,2.10213505,0.99145474,0.23217611,0,0.40160192,1.52483229,3.41361632,6.07422904,10,11,12,13,-0.0002,24004,0.504901519
3820,15,131,24,25,[H]c1c([H])sc2c1C(C#N)(C#N)c1c([H])c3c(c([H])c1-2)C(C#N)(C#N)c1c-3sc(-c2c(C#N)c(OC([H])([H])[H])c([H])c(C#N)c2OC([H])([H])[H])c1[H],2.93671404,0.53005009,2.93671404,2.02683469,1.12323037,0.41415198,0.01882509,0,0.32002653,0.84085402,1.29893121,1.51855726,1.49345714,1.33030636,1.12323037,0.72790348,0.57102773,0.59612785,0.79692881,0.95380456,0.80947887,23,24,25,26,-0.0001,4636,0.530050615
10679,59,130,20,21,[H]c1c([H])sc2c1C(C([H])([H])[H])(C([H])([H])[H])c1c([H])c3c(c([H])c1-2)C(C([H])([H])[H])(C([H])([H])[H])c1c-3sc(-c2sc([H])c(C#N)c2C([H])([H])[H])c1[H],1.40560672,0.610546378,1.13578043,0.89105426,0.4392521,0.10040048,0,0.15060072,0.49572737,0.91615438,1.26755606,1.40560672,1.255006,0.92242941,0.55847767,0.27610132,0.14432569,0.16315078,0.27610132,0.40787695,0.46435222,19,20,21,22,-0.0001,13251,0.610546433
11594,67,150,3,4,[H]c1c([H])oc(-c2c(F)c(F)c([H])c3nc(C([H])([H])[H])c(OC([H])([H])[H])nc23)c1[H],2.75473817,0.79262834,0.11922557,0.0627503,0,0.08157539,0.40787695,0.96635462,1.65033289,2.27783589,2.67943781,2.75473817,2.51628703,2.03938475,1.46835702,0.93497947,0.55847767,0.44552713,0.58357779,0.84712905,0.98517971,2,3,4,5,-0.0001,14486,0.792628626
11659,69,112,8,9,[H]c1c([H])c([H])c2c([H])c3c([H])c([H])c(-c4nnc([H])s4)c([H])c3c([H])c2c1[H],5.25847514,0.920246467,0,0.06902533,0.30747647,0.76555366,1.46835702,2.37196134,3.38224117,4.33604573,5.02629903,5.25847514,4.96354873,4.25447034,3.33831596,2.39706146,1.58758259,0.98517971,0.60867791,0.43297707,0.38277683,7,8,9,10,-0.0001,14593,0.920246614
6122,82,29,26,27,[H]c1c2c(c([H])c3c1C(C([H])([H])[H])(C([H])([H])[H])c1c-3c([H])c3sc([H])c([H])c3c1[H])C(C([H])([H])[H])(C([H])([H])[H])c1c-2c([H])c2sc(-c3sc4c(c3[H])c(=O)n(C([H])([H])[H])c(=O)c3c([H])c([H])sc34)c([H])c2c1[H],3.90934369,0.861864566,0.95380456,0.90987935,0.83457899,0.86595414,1.11068031,1.59385762,2.26528583,3.01828943,3.65206746,3.90934369,3.64579243,3.00573937,2.20881056,1.42443181,0.77810372,0.33885162,0.09412545,0.01255006,0,25,26,27,28,-0.0001,7525,0.861864185
1137,101,4,14,15,[H]c1c([H])c2c3c(=O)n(C([H])([H])[H])c(=O)c4c5c([H])c([H])c(-c6sc([H])c(C([H])([H])[H])c6[H])c([H])c([H])c-5c5c(=O)n(C([H])([H])[H])c(=O)c(c-2c([H])c([H])c1[H])c3c45,4.21054513,0.79188225,0.60240288,0.43297707,0.15687575,0.09412545,0.39532689,1.07303013,2.02683469,3.05593961,3.88424357,4.21054513,3.87796854,3.03711452,1.98918451,1.02282989,0.32002653,0,0.07530036,0.38905186,0.60240288,13,14,15,16,-0.0001,1330,0.791882173
15654,143,114,10,11,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1c2sc(-c3c([H])c([H])c([H])c4nc(C([H])([H])[H])c(C([H])([H])[H])nc34)c([H])c2c(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2sc([H])c([H])c12,2.99318931,0.842071046,0.13177563,0.03137515,0,0.16942581,0.57102773,1.16715558,1.882509,2.53511212,2.94298907,2.99318931,2.71708799,2.22136062,1.63778283,1.07930516,0.59612785,0.26982629,0.11922557,0.11295054,0.1255006,9,10,11,12,-0.0001,20506,0.842071097
16708,151,134,17,18,[H]c1c([H])c([H])c2c(c1[H])c1c([H])c3c(c([H])c1n2C([H])([H])[H])c1c([H])c([H])c(-c2sc4c([H])c5c6c([H])c7sc([H])c([H])c7c([H])c6n(C([H])([H])[H])c5c([H])c4c2[H])c([H])c1n3C([H])([H])[H],3.31321584,0.778685377,0.72162845,0.5647527,0.30747647,0.21335102,0.40787695,0.90987935,1.6315078,2.42843661,3.06848967,3.31321584,3.04966458,2.39706146,1.58758259,0.82202893,0.26355126,0,0.04392521,0.2510012,0.37022677,16,17,18,19,-0.0001,22285,0.778685188
76,0,65,2,3,[H]c1nc(-c2c3c(c([H])c4nsnc24)N=S=N3)c([H])nc1[H],2.36568631,0.538957832,2.36568631,1.90133409,1.02910492,0.30747647,0,0.15060072,0.65260312,1.28010612,1.80093361,2.01428463,1.82603373,1.31148127,0.67142821,0.16942581,0,0.25727623,0.94752953,1.85113385,2.36568631,2,3,4,5,0,75,0.538957832
102,0,91,2,3,[H]c1nc(-c2c3c(c([H])c4nn(C([H])([H])[H])nc24)N=S=N3)c([H])nc1[H],2.62923757,0.660225659,0.99145474,0.77182869,0.33257659,0.00627503,0,0.38277683,1.04793001,1.79465858,2.3845114,2.62923757,2.45353673,1.93898427,1.27383109,0.70280336,0.38277683,0.42670204,0.82830396,1.39933169,1.71935822,0,1,4,9,0,101,0.660225659
116,0,103,2,3,[H]c1nc(-c2c3c(c([H])c4nn(C([H])([H])[H])nc24)N=[Se]=N3)c([H])nc1[H],2.6355126,0.645940647,2.18371044,1.83858379,1.18598067,0.70907839,0.58985282,0.84085402,1.36795654,1.98290948,2.47236182,2.6355126,2.39078643,1.79465858,1.04165498,0.36395174,0,0.03765018,0.40160192,0.84712905,1.04793001,2,3,4,5,0,115,0.645940647
100,0,89,2,3,[H]c1nc(-c2c(F)c(F)c([H])c3nsnc23)c([H])nc1[H],3.57049207,0.549764986,1.65660792,1.34285642,0.69652833,0.17570084,0,0.20707599,0.71535342,1.33030636,1.8197587,2.0080096,1.88878403,1.54993241,1.12323037,0.8157539,0.82830396,1.255006,2.06448487,3.03711452,3.57049207,2,3,4,5,0,99,0.549764986
156,0,139,2,3,[H]c1nc(-c2sc([H])c([H])c2C(=O)OC([H])([H])[H])c([H])nc1[H],3.57049207,0.644916604,3.57049207,2.87396374,2.30293601,1.95153433,1.84485882,1.93898427,2.17116038,2.44098667,2.60413745,2.52883709,2.12723517,1.49345714,0.82830396,0.29492641,0.00627503,0,0.26982629,0.74045354,1.28638115,2,3,4,33,0,153,0.644916604
31,0,25,2,3,[H]c1nc(-c2c(F)c([H])c3c(c2F)N(C([H])([H])[H])C(=O)/C3=C2/C(=O)Oc3c([H])c4c(c([H])c32)OC(=O)/C4=C2/C(=O)N(C([H])([H])[H])c3c(F)c([H])c(F)c([H])c32)c([H])nc1[H],3.67089255,0.49818742,2.75473817,2.18371044,1.17970564,0.3765018,0,0.10040048,0.57730276,1.20480576,1.73190828,1.97035942,1.85740888,1.45580696,0.93497947,0.5647527,0.54592761,0.97890468,1.86368391,2.99318931,3.67089255,2,3,4,5,0,31,0.49818742
147,0,133,2,3,[H]c1nc(-c2sc([H])c([H])c2-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])nc1[H],4.00346914,0.822861352,0.53337755,0.16942581,0,0.10667551,0.52082749,1.22990588,2.12096014,3.02456446,3.71481776,4.00346914,3.85914345,3.49519171,3.14379003,2.94298907,2.93043901,3.09358979,3.36341608,3.55166698,3.44499147,2,3,4,23,0,144,0.822861352
25,0,19,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2F)N(C([H])([H])[H])C(=O)/C3=C2/C(=O)N(C([H])([H])[H])c3c(F)c([H])c([H])c([H])c32)c([H])nc1[H],4.34232076,0.840874344,4.22937022,3.79011812,2.99318931,2.3845114,2.18371044,2.40333649,2.93043901,3.58304213,4.12896974,4.34232076,4.05994441,3.31949087,2.31548607,1.31148127,0.53965258,0.10667551,0,0.10667551,0.20707599,2,3,4,5,0,25,0.840874344
53,0,43,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2F)N(C([H])([H])[H])C(=O)/C3=C2/C(=O)Oc3c([H])c4c(c([H])c32)OC(=O)/C4=C2/C(=O)N(C([H])([H])[H])c3c(F)c([H])c([H])c([H])c32)c([H])nc1[H],4.36114585,0.843837337,4.21054513,3.77129303,2.98063925,2.37196134,2.17116038,2.39706146,2.93043901,3.58931716,4.14779483,4.36114585,4.08504453,3.34459099,2.33431116,1.33030636,0.55220264,0.11295054,0,0.09412545,0.18197587,2,3,4,5,0,52,0.843837337
63,0,52,2,3,[H]c1nc(-c2sc3c(C([H])([H])[H])c([H])sc3c2C([H])([H])[H])c([H])nc1[H],4.50547154,0.866090322,0.03137515,0,0,0.1882509,0.65887815,1.40560672,2.35941128,3.35086602,4.15406986,4.50547154,4.21054513,3.40106626,2.42843661,1.55620744,0.90360432,0.50827743,0.33885162,0.33257659,0.35767671,2,3,4,12,0,62,0.866090322
6,0,4,2,3,[H]c1nc(-c2sc([H])c([H])c2C([H])([H])[H])c([H])nc1[H],4.54939675,0.880498822,0,0,0.06902533,0.30747647,0.79692881,1.55620744,2.49118691,3.44499147,4.21682016,4.54939675,4.27329543,3.50774177,2.59786242,1.7570084,1.0667551,0.60240288,0.38277683,0.33257659,0.33885162,2,3,4,8,0,6,0.880498822
3,0,2,2,3,[H]c1nc(-c2c([H])c([H])c([H])c([H])c2[H])c([H])nc1[H],4.64979723,0.852661034,0.16315078,0.09412545,0,0.11295054,0.57102773,1.37423157,2.42843661,3.50774177,4.33604573,4.64979723,4.31094561,3.46381656,2.3845114,1.35540648,0.57102773,0.11922557,0,0.08785042,0.16315078,2,3,4,9,0,3,0.852661034
72,0,61,2,3,[H]c1nc(-c2sc3c(c2C([H])([H])[H])c2c([H])c([H])c([H])c4c5c6sc([H])c(C([H])([H])[H])c6c6c([H])c([H])c([H])c(c3c24)c65)c([H])nc1[H],4.80667298,0.845511241,0.24472617,0.10040048,0,0.13805066,0.60240288,1.3805066,2.39706146,3.48891668,4.392521,4.80667298,4.47409639,3.5767671,2.54138715,1.61895774,0.94752953,0.5647527,0.47062725,0.58985282,0.74045354,2,3,4,8,0,71,0.845511241
43,0,35,2,3,[H]c1nc(-c2c([H])c([H])c3c([H])c([H])nc([H])c3c2[H])c([H])nc1[H],4.93217358,0.862620504,0.30747647,0.25727623,0.21962605,0.39532689,0.90360432,1.7570084,2.83631356,3.91561872,4.69999747,4.93217358,4.51174657,3.60814225,2.49118691,1.43070684,0.61495294,0.13805066,0,0.08157539,0.15060072,2,3,4,5,0,42,0.862620504
59,0,49,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2[H])[Ge](C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2-3)c([H])nc1[H],4.97609879,0.868329796,0.17570084,0.11922557,0.05647527,0.20707599,0.70280336,1.55620744,2.65433769,3.77756806,4.64979723,4.97609879,4.63097214,3.73991788,2.61041248,1.52483229,0.68397827,0.18197587,0,0.01255006,0.04392521,2,3,4,5,0,58,0.868329796
57,0,47,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2[H])C(C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2-3)c([H])nc1[H],5.020024,0.861011474,0.13805066,0.06902533,0,0.15060072,0.64632809,1.51228223,2.62923757,3.78384309,4.67489735,5.020024,4.68744741,3.79639315,2.67316278,1.59385762,0.76555366,0.28865138,0.15060072,0.22590108,0.30120144,2,3,4,5,0,56,0.861011474
79,0,69,2,3,[H]c1nc(-c2c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2[H])c([H])nc1[H],5.07022424,0.866839457,0.28237635,0.23845114,0.21962605,0.42670204,0.97262965,1.86995894,2.98063925,4.0787695,4.86314825,5.07022424,4.61842208,3.68344261,2.54138715,1.46208199,0.63377803,0.14432569,0,0.07530036,0.15687575,2,3,4,5,0,78,0.866839457
119,0,106,2,3,[H]c1nc(-c2c([H])c([H])c3c(c2[H])C(=O)c2c([H])c([H])c([H])c([H])c2-3)c([H])nc1[H],5.07649927,0.866684064,0.06902533,0.02510012,0,0.19452593,0.72162845,1.58130756,2.67943781,3.82149327,4.71882256,5.07649927,4.7690228,3.93444381,2.84886362,1.80093361,1.0040048,0.55847767,0.44552713,0.53337755,0.60867791,11,4,5,10,0,118,0.866684064
103,0,92,2,3,[H]c1nc(-c2c3c(c([H])c4nn(C([H])([H])[H])nc24)C(=O)N(C([H])([H])[H])C3=O)c([H])nc1[H],5.12042448,0.374566189,5.07022424,3.42616638,2.01428463,1.02282989,0.48945234,0.38905186,0.59612785,0.94752953,1.23618091,1.28010612,1.03537995,0.59612785,0.16942581,0,0.28865138,1.13578043,2.48491188,4.11014465,5.12042448,0,3,4,9,0,102,0.374566189
